,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
39575,67,1,12,2,306,571,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,93,10,13,6,1,0,1,4,0,0
18765,0,1,7,2,84,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,10,0,6,201,171,78,0,0,0,0,0,0,0
453123,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,156,72,1,0,0,0,0,0,0
27234,0,2,1,2,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,115,52,1,0,0,0,0,0,0
480389,6,1,11,2,251,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,134,82,35,3,1,2,0,0,0,0
31032,0,1,7,2,152,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,10,0,13,201,171,78,0,0,0,0,0,0,0
484721,0,1,7,2,64,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,10,0,0,28,171,78,0,3,6,0,2,0,0
138892,0,1,7,2,159,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,172,171,78,0,1,1,1,1,1,0
491219,12,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,149,69,1,1,0,0,0,0,0
14654,0,1,7,2,130,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,0,0,40,171,78,0,2,2,0,0,0,0
86843,0,2,1,2,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,61,0,0,0,0,10,0,2,201,171,78,0,0,0,0,0,0,0
31663,0,1,6,2,290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,10,0,15,106,71,17,3,17,2,0,0,0,0
5062,0,1,7,2,135,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,10,0,28,201,171,78,0,0,0,0,0,0,0
137426,1,1,11,2,274,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,163,106,45,3,1,1,0,0,0,0
345250,0,2,10,2,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,161,74,1,0,0,0,0,0,0
107732,0,1,7,2,167,423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,0,10,0,9,35,171,78,0,3,2,0,0,0,0
85173,0,1,7,2,72,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,0,0,31,74,78,0,3,3,0,0,0,0
16814,0,1,7,2,143,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,10,0,10,201,171,78,0,0,0,0,0,0,0
75165,0,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,40,74,5,9,6,9,0,0,0,0,0
455013,0,1,6,2,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,112,36,22,5,24,4,0,0,0,0
347831,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,158,73,1,1,0,0,0,0,0
18732,0,1,0,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,150,13,7,3,1,12,0,0,0,0
29228,0,1,7,2,85,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,10,0,7,26,171,78,0,4,5,0,0,0,0
482450,43,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,49,60,0,0,0,0,0
39621,1,1,11,2,264,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,39,132,71,8,3,1,0,0,0,0
81824,0,1,7,2,157,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,10,0,0,157,171,78,0,1,1,0,0,0,0
82535,0,1,11,2,287,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,117,102,33,3,1,1,0,0,1,0
86069,3,1,11,2,255,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,3,78,0,22,0,0,0,0,0
25836,0,1,7,2,26,425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,171,78,0,60,1,0,0,0,0
34399,0,1,7,2,154,467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,10,0,0,44,171,78,0,2,3,0,0,0,0
450043,0,2,10,2,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,141,66,1,0,0,0,0,0,0
26476,0,1,7,2,69,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,10,0,12,201,171,78,0,0,0,0,0,0,0
146349,26,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,1,1,30,47,0,0,0,0,0
42252,5,1,11,2,244,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,95,90,38,6,1,1,0,0,0,0
79764,0,1,7,2,151,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,10,0,21,201,171,78,0,0,0,1,1,0,0
23555,0,1,7,2,89,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
454840,0,2,9,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,50,60,0,0,0,0,0
482635,35,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,50,60,0,0,0,0,0
344038,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,1,55,78,0,31,25,0,0,26,28
7126,0,1,7,2,65,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,10,0,0,97,171,78,0,1,2,0,0,0,0
76950,0,1,11,2,25,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,106,79,36,5,1,2,0,0,0,0
90123,0,1,7,2,65,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
18677,0,1,7,2,146,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,10,0,0,58,171,78,0,2,4,0,0,0,0
343506,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,161,74,1,1,0,0,0,0,0
17984,0,1,7,2,198,218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
492991,0,1,7,2,71,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,0,4,0,0,10,0,21,127,171,78,0,1,4,0,0,0,0
37669,0,1,7,2,108,356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0,0,10,0,6,77,171,78,0,1,3,0,0,0,0
27899,0,1,7,2,43,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,10,0,22,201,171,78,0,0,0,0,0,0,0
343339,4,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,157,73,1,1,0,0,0,0,0
3162,0,1,7,2,110,536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,171,78,0,19,4,0,0,0,0
30600,0,1,7,2,124,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,0,29,201,171,78,0,0,0,0,0,0,0
347436,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,147,69,1,0,0,0,0,0,0
451709,0,2,9,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,25,48,0,0,0,0,0
345244,0,2,10,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,157,73,1,0,0,0,0,0,0
452604,0,1,7,2,94,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,10,0,32,29,23,78,0,3,0,0,0,0,0
37328,0,1,7,2,85,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
39374,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,10,0,40,0,30,78,0,60,26,0,0,26,28
79135,0,1,7,2,76,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,10,0,11,42,171,78,0,2,3,0,0,0,0
26894,0,1,7,2,61,287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,10,0,20,201,171,78,0,0,0,0,0,0,0
348992,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,5,169,78,0,16,17,0,0,26,28
141670,0,2,1,2,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,144,95,72,1,1,0,0,0,0,0
452135,4,1,11,2,227,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,40,71,108,58,5,1,1,0,0,0,0
29465,0,1,7,2,51,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
143874,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,169,78,0,60,23,0,0,26,20
482439,33,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,50,60,0,0,0,0,0
83331,1,1,11,2,221,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,82,124,33,6,1,1,0,0,1,0
78356,1,1,11,2,269,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,160,133,61,2,1,1,0,0,0,0
21543,0,1,7,2,113,374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,51,171,78,0,2,3,0,0,0,0
12949,0,1,7,2,71,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,56,0,0,0,0,10,0,6,201,171,78,0,0,0,0,0,0,0
136427,0,1,11,2,259,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,109,78,0,60,2,0,0,0,0
345501,0,1,6,2,322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,201,13,6,25,6,0,0,0,0,0
12683,0,1,7,2,86,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
29049,0,1,7,2,144,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,10,0,12,38,171,78,0,3,2,0,0,0,0
106177,0,1,7,2,131,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,10,0,0,8,171,78,0,11,2,0,1,0,0
91314,7,1,11,2,295,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,10,0,36,79,110,46,5,1,1,0,0,0,0
37748,0,1,7,2,76,382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,0,10,0,13,107,171,78,0,1,3,0,0,0,0
27400,0,1,7,2,75,515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,3,66,78,0,22,4,0,0,0,0
76411,0,1,7,2,176,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,156,72,1,0,0,0,0,0,0
105129,0,1,7,2,96,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,18,26,171,78,0,4,4,4,1,0,1
23526,0,1,7,2,154,554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,42,0,0,0,0,10,0,5,201,171,78,0,0,0,0,0,0,0
168,0,1,7,2,95,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,0,0,170,171,78,0,1,1,0,0,0,0
6488,0,1,7,2,170,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,10,0,33,2,171,78,0,27,4,0,0,0,0
493256,0,1,7,2,106,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,46,0,0,0,0,10,0,0,178,171,78,0,0,2,0,0,0,0
23199,0,1,11,2,224,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,127,83,37,4,1,2,0,0,0,0
23058,0,1,7,2,69,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,10,0,16,178,171,78,0,0,1,0,0,0,0
88480,0,1,7,2,214,497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,6,171,78,0,13,6,0,0,0,0
346374,0,1,6,2,311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,10,0,0,109,19,18,4,19,0,1,0,0,0
458840,0,1,7,2,171,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,10,0,0,104,171,78,0,1,2,0,0,11,9
12757,0,1,7,2,88,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,38,0,0,0,0,10,0,8,201,171,78,0,0,0,0,0,0,0
22872,0,2,1,2,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,65,0,0,0,0,10,0,1,197,105,46,2,0,0,0,0,0,0
371569,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,161,74,1,0,0,0,0,0,0
1677,0,1,7,2,82,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,10,0,12,201,171,78,0,0,0,0,0,0,0
41319,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,171,78,0,60,27,0,0,26,27
21407,0,1,7,2,127,566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
26445,0,1,7,2,76,418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
457532,46,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,1,1,31,53,0,0,0,0,0
149429,0,1,6,2,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,10,0,0,23,75,61,8,43,2,0,0,0,0
144965,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,10,0,40,8,6,78,0,11,0,0,0,26,28
138517,0,1,7,2,71,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,33,171,78,0,3,3,0,0,0,0
82378,0,1,7,2,38,533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
20727,0,1,7,2,90,531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,10,0,11,25,171,78,0,4,1,0,0,0,0
23001,0,1,7,2,70,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,171,78,0,2,2,0,0,0,0
31993,0,1,7,2,175,281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,10,0,25,132,123,78,0,1,2,0,0,0,0
347031,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,158,73,1,0,0,0,0,0,0
42097,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,99,73,78,0,60,0,0,0,0,0
29494,0,1,7,2,151,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,10,0,21,135,171,78,0,1,1,1,0,0,0
20435,0,1,7,2,146,314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,1,171,78,0,31,6,0,0,0,0
40734,0,1,7,2,164,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,201,165,76,1,0,0,0,0,1,1
848,0,1,7,2,177,545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,24,44,78,0,4,4,0,0,0,0
37694,0,1,7,2,185,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
31467,0,1,7,2,156,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
4525,0,1,7,2,107,178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,45,0,0,0,0,10,0,4,201,171,78,0,0,0,0,0,0,0
344366,0,2,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,10,0,20,201,157,73,1,0,0,0,0,0,0
456483,0,2,10,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,156,72,1,1,0,0,0,0,0
147318,0,1,7,2,159,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,130,78,0,31,20,0,0,16,28
35278,0,1,7,2,156,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,32,201,171,78,0,0,0,0,0,0,0
85222,0,1,7,2,31,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,0,171,78,0,60,2,0,0,0,0
148615,0,2,9,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,155,0,1,10,11,0,0,0,0,0
143986,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,167,78,0,60,14,0,0,26,13
104865,0,1,7,2,195,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,10,0,8,194,171,78,0,0,2,0,0,0,0
78060,0,1,7,2,94,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
52688,0,2,1,2,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,71,0,0,0,0,9,2,1,201,170,78,1,1,0,0,0,0,0
82012,0,1,7,2,68,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,10,0,0,162,116,78,0,1,0,0,0,1,1
146881,0,1,11,2,234,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,74,32,25,6,1,5,0,0,0,0
137005,18,2,1,2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,38,201,150,70,1,4,0,0,0,0,0
12270,0,1,7,2,159,579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,10,0,0,97,171,78,0,1,3,0,0,0,0
459798,0,1,11,2,252,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,172,96,55,2,1,0,0,0,0,0
105179,0,1,7,2,97,162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,10,0,16,201,171,78,0,0,0,0,0,0,0
453886,0,2,1,2,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,64,0,0,0,0,10,0,2,201,170,78,1,0,0,0,0,0,0
30820,0,1,7,2,131,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,10,0,14,1,46,78,0,31,10,0,0,0,0
108071,4,2,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,0,0,201,155,72,1,0,0,0,0,0,0
104611,0,1,7,2,89,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,54,171,78,0,2,2,0,0,0,0
84873,0,1,7,2,180,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,27,171,78,0,4,2,0,0,0,0
137988,0,1,7,2,159,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,34,0,0,0,0,10,0,11,13,171,78,0,7,2,0,1,0,1
459634,0,1,7,2,172,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
139276,0,1,7,2,191,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,0,10,0,11,201,171,78,0,0,0,1,1,0,0
24747,0,1,7,2,172,131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,10,0,0,7,171,78,0,12,3,0,0,0,0
42590,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,49,171,78,0,2,13,0,0,26,28
11785,0,1,11,2,284,98,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,147,119,54,2,1,1,0,0,0,0
108116,0,1,6,2,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,65,2,4,4,4,0,0,0,0,0
16466,0,1,7,2,86,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,10,0,28,10,171,78,0,9,4,0,0,0,0
458349,0,1,6,2,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,2,1,23,1,0,0,0,0,0
483364,0,1,7,2,60,457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,10,0,27,2,171,78,0,27,4,0,0,0,4
37827,0,1,7,2,109,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,10,0,9,43,171,78,0,2,3,0,0,0,0
347391,0,2,10,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,151,70,1,1,0,0,0,0,0
457817,28,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,6,0,201,1,1,45,59,0,0,0,0,0
30739,0,1,7,2,55,516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,10,0,14,5,171,78,0,16,2,0,0,0,0
1010,0,1,7,2,106,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,26,171,78,0,4,6,0,0,0,0
145018,0,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,116,83,77,2,1,0,0,0,0,0
33820,0,1,7,2,175,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,10,0,12,54,171,78,0,2,4,0,0,0,0
21766,0,1,7,2,46,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
456926,0,2,10,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,149,69,1,0,0,0,0,0,0
81236,0,1,7,2,109,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,10,0,18,91,171,78,0,1,4,0,0,0,0
11550,0,2,1,2,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,57,0,0,0,0,10,0,0,201,167,76,1,0,0,0,0,0,0
29963,0,1,7,2,60,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
42360,0,1,6,2,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,0,0,37,62,26,11,28,2,0,0,0,0
482341,32,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,48,60,0,0,0,0,0
345997,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,19,171,78,0,5,8,0,0,26,18
78500,0,1,7,2,156,393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,201,152,71,1,0,0,0,0,0,0
33636,0,1,7,2,166,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
23786,0,1,7,2,89,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,17,2,171,78,0,27,5,0,0,0,0
108046,0,2,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,10,0,26,201,168,77,1,0,0,0,0,0,0
80988,0,1,7,2,57,380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,171,78,0,60,3,0,0,0,0
