,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
142772,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,10,0,40,2,171,78,0,27,13,0,0,26,24
4525,0,1,7,2,107,178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,45,0,0,0,0,10,0,4,201,171,78,0,0,0,0,0,0,0
19511,1,1,11,2,238,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,142,120,59,3,1,1,0,0,0,0
24317,0,1,7,2,70,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,10,0,0,47,171,78,0,2,1,0,0,0,0
81689,0,1,7,2,211,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,15,103,171,78,0,1,3,0,0,0,0
344865,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,201,136,64,2,0,0,0,0,20,28
146030,0,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,166,76,1,0,0,0,0,0,0
148286,1,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,166,76,1,1,0,0,0,0,0
36792,0,1,7,2,123,562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,171,78,0,60,6,0,0,0,0
37916,0,1,7,2,79,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,55,0,0,0,0,10,0,6,201,171,78,0,0,0,0,0,0,0
35278,0,1,7,2,156,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,32,201,171,78,0,0,0,0,0,0,0
457177,5,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,134,62,1,1,0,0,0,0,0
15143,0,1,11,2,262,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,191,114,51,2,0,1,0,0,0,0
493342,0,1,7,2,208,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
30820,0,1,7,2,131,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,10,0,14,1,46,78,0,31,10,0,0,0,0
42247,0,1,11,2,288,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,51,85,28,12,2,2,0,0,0,0
459634,0,1,7,2,172,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
88870,0,1,7,2,168,502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,195,171,78,0,0,1,0,0,1,1
2353,0,1,7,2,78,572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
145988,0,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,165,76,1,0,0,0,0,0,0
481279,9,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,145,68,1,1,0,0,0,0,0
75474,0,2,1,2,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,10,0,13,201,171,78,0,0,0,0,0,0,0
457819,29,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,46,59,0,0,0,0,0
30840,0,1,7,2,138,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,0,0,27,171,78,0,4,5,0,0,0,0
344309,0,2,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,10,0,17,201,167,76,1,0,0,0,0,0,0
482615,35,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,50,60,0,0,0,0,0
491600,0,2,9,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,35,59,0,0,0,0,0
76710,0,2,1,2,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,70,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
38903,0,1,7,2,172,433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,10,0,11,0,171,78,0,60,4,0,0,0,0
20367,0,1,7,2,77,223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,117,171,78,0,1,3,0,0,0,0
107521,0,1,7,2,207,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,52,0,0,0,0,10,0,3,201,171,78,0,0,0,0,0,0,0
458847,0,1,7,2,79,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,10,0,0,161,171,78,0,1,2,0,0,10,10
7126,0,1,7,2,65,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,10,0,0,97,171,78,0,1,2,0,0,0,0
90123,0,1,7,2,65,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
456387,0,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,161,74,1,1,0,0,0,0,0
87234,0,1,11,2,283,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,201,72,28,3,0,0,1,3,0,0
107732,0,1,7,2,167,423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0,0,10,0,9,35,171,78,0,3,2,0,0,0,0
24757,0,1,7,2,78,176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,10,0,29,100,171,78,0,1,2,0,0,0,0
76398,5,1,7,2,175,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,0,40,201,162,74,1,0,0,0,0,0,0
11612,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,52,40,78,0,60,0,0,0,0,0
76573,0,2,1,2,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,10,0,11,201,164,75,1,0,0,0,0,0,0
90910,0,1,7,2,73,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,149,171,78,0,1,3,0,0,1,0
483595,0,1,7,2,194,376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,112,171,78,0,1,4,0,0,9,7
480389,6,1,11,2,251,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,40,134,82,35,3,1,2,0,0,0,0
15450,0,1,7,2,97,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,10,0,26,201,171,78,0,0,0,0,0,0,0
36562,0,1,7,2,113,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
104965,0,1,7,2,74,360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,38,0,0,0,0,10,0,5,36,171,78,0,3,1,0,0,3,0
35838,0,1,7,2,136,212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,170,78,1,0,0,0,0,0,0
493887,0,1,7,2,82,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,10,0,0,132,171,78,0,1,3,0,0,0,0
347031,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,158,73,1,0,0,0,0,0,0
75230,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,75,56,78,0,1,0,0,0,26,28
5293,0,1,7,2,183,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,10,0,0,106,171,78,0,1,5,0,0,0,0
344317,0,2,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,10,0,36,201,162,74,1,1,0,0,0,0,0
42680,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,10,0,40,26,171,78,0,4,9,0,0,26,28
4669,0,1,7,2,97,427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,10,0,0,14,171,78,0,7,4,0,0,0,0
20531,0,1,7,2,89,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,0,0,39,171,78,0,3,6,0,0,0,0
42697,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,3,171,78,0,22,19,0,0,26,28
41036,0,2,1,2,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,115,129,78,0,60,1,0,0,0,0
145205,0,2,10,2,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,168,77,1,0,0,0,0,0,0
31665,0,1,11,2,223,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,123,92,53,2,1,1,0,0,0,0
139746,0,1,7,2,205,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,1,1
450043,0,2,10,2,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,141,66,1,0,0,0,0,0,0
270,0,1,7,2,101,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,1,171,78,0,31,2,0,0,0,0
23966,0,1,7,2,182,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,0,10,0,10,201,171,78,0,0,0,0,0,0,0
481844,52,2,9,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,201,1,1,28,45,0,0,0,0,0
11569,0,2,1,2,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,37,201,169,77,1,1,0,0,0,0,0
76358,0,1,7,2,170,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,0,40,201,161,74,1,0,0,0,0,2,2
452823,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,201,155,72,1,0,0,0,0,0,0
459756,8,1,12,2,151,461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,179,20,12,2,0,0,0,0,0,0
37297,0,1,7,2,179,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,10,0,17,201,171,78,0,0,0,0,0,0,0
108046,0,2,1,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,10,0,26,201,168,77,1,0,0,0,0,0,0
452888,0,2,10,2,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,144,67,1,0,0,0,0,0,0
481206,0,2,10,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,145,68,1,0,0,0,0,0,0
145803,0,2,10,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,201,165,76,1,0,0,0,0,0,0
87453,0,1,7,2,161,236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,10,0,9,201,171,78,0,0,0,0,0,0,0
90984,13,1,12,2,215,553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,89,12,15,4,1,0,0,0,0,0
30638,0,1,7,2,114,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0,0,10,0,7,201,171,78,0,0,0,0,0,0,0
38435,0,1,7,2,162,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,10,0,8,201,171,78,0,0,0,0,0,0,0
75165,0,2,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,40,74,5,9,6,9,0,0,0,0,0
107505,0,1,7,2,96,435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,168,171,78,0,1,2,0,0,0,0
2443,0,1,7,2,167,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,10,0,0,138,171,78,0,1,2,0,0,0,0
13463,0,1,7,2,74,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,0,0,179,171,78,0,0,1,0,0,0,0
88198,0,1,7,2,150,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,41,0,0,0,0,10,0,9,201,171,78,0,0,0,0,0,0,0
42023,0,1,7,2,98,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
12004,0,1,7,2,192,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,10,0,26,73,171,78,0,1,3,0,0,0,0
29049,0,1,7,2,144,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,10,0,12,38,171,78,0,3,2,0,0,0,0
23555,0,1,7,2,89,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
32465,0,1,7,2,182,549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10,0,0,201,171,78,0,0,0,0,0,0,0
